claim_id,metric,value,source,key,paper_location,status
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].authorization_separating_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-OVERPARTITION_PAIRS,overpartition_pairs,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].overpartition_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-FINITE_COLLISION_COMPLETE,finite_collision_complete,True,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].finite_collision_complete,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-TYPED_CONTRACT-FINITE_PARTITION_EXACT,finite_partition_exact,True,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=typed_contract].finite_partition_exact,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-N_CELLS,n_cells,25,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].n_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].authorization_collision_cells,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].authorization_separating_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-OVERPARTITION_PAIRS,overpartition_pairs,0,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].overpartition_pairs,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-FINITE_COLLISION_COMPLETE,finite_collision_complete,True,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].finite_collision_complete,Abstract / Results / held-out table,verified
HELDOUT-TOOLSANDBOX-SOURCE_FULL_EFFECT-FINITE_PARTITION_EXACT,finite_partition_exact,True,experiments/human-authority-and-causal-validation/results/heldout-toolsandbox-effect-binding-validation/heldout-validation-report.json,representations[representation=source_full_effect].finite_partition_exact,Abstract / Results / held-out table,verified
PACT-COMPAT-AGENTDOJO_FINITE_56-PACT_VALUE_ROLE_PROVENANCE-N_REPRESENTATION_CELLS,n_representation_cells,56,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=agentdojo_finite_56,representation=pact_value_role_provenance].n_representation_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-AGENTDOJO_FINITE_56-PACT_VALUE_ROLE_PROVENANCE-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=agentdojo_finite_56,representation=pact_value_role_provenance].authorization_collision_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-AGENTDOJO_FINITE_56-PACT_VALUE_ROLE_PROVENANCE-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=agentdojo_finite_56,representation=pact_value_role_provenance].authorization_separating_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-AGENTDOJO_FINITE_56-PACT_VALUE_ROLE_PROVENANCE-OVERPARTITION_PAIRS,overpartition_pairs,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=agentdojo_finite_56,representation=pact_value_role_provenance].overpartition_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_ROLE_PROVENANCE-N_REPRESENTATION_CELLS,n_representation_cells,6,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_role_provenance].n_representation_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_ROLE_PROVENANCE-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,6,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_role_provenance].authorization_collision_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_ROLE_PROVENANCE-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,72,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_role_provenance].authorization_separating_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_ROLE_PROVENANCE-OVERPARTITION_PAIRS,overpartition_pairs,16,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_role_provenance].overpartition_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_VALUE_ROLE_PROVENANCE-N_REPRESENTATION_CELLS,n_representation_cells,22,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_value_role_provenance].n_representation_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_VALUE_ROLE_PROVENANCE-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,4,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_value_role_provenance].authorization_collision_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_VALUE_ROLE_PROVENANCE-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,13,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_value_role_provenance].authorization_separating_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-PACT_VALUE_ROLE_PROVENANCE-OVERPARTITION_PAIRS,overpartition_pairs,23,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=pact_value_role_provenance].overpartition_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-TYPED_EFFECT_OCCURRENCE-N_REPRESENTATION_CELLS,n_representation_cells,25,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=typed_effect_occurrence].n_representation_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-TYPED_EFFECT_OCCURRENCE-AUTHORIZATION_COLLISION_CELLS,authorization_collision_cells,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=typed_effect_occurrence].authorization_collision_cells",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-TYPED_EFFECT_OCCURRENCE-AUTHORIZATION_SEPARATING_PAIRS,authorization_separating_pairs,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=typed_effect_occurrence].authorization_separating_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-TOOLSANDBOX_HELDOUT_32-TYPED_EFFECT_OCCURRENCE-OVERPARTITION_PAIRS,overpartition_pairs,0,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,"representations[dataset=toolsandbox_heldout_32,representation=typed_effect_occurrence].overpartition_pairs",Related Work / Results / held-out table,verified
PACT-COMPAT-SAME-ARGUMENT-STATE-WITNESSES,n_same_argument_state_witnesses,9,experiments/human-authority-and-causal-validation/results/pact-compatible-effect-granularity-comparison/pact-compatible-comparison-report.json,n_same_argument_state_witnesses,Results,verified
AGENTDOJO-DEFAULT-STATUS,status,passed_no_effect_bearing_nonempty_defaults,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,status,Experimental Setup / Security Analysis / Results / Limitations,verified
AGENTDOJO-DEFAULT-N_DEFAULT_BEARING_EFFECTFUL_TOOL_INSTANCES,n_default_bearing_effectful_tool_instances,7,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,n_default_bearing_effectful_tool_instances,Experimental Setup / Security Analysis / Results / Limitations,verified
AGENTDOJO-DEFAULT-N_OPTIONAL_DEFAULT_FIELDS,n_optional_default_fields,22,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,n_optional_default_fields,Experimental Setup / Security Analysis / Results / Limitations,verified
AGENTDOJO-DEFAULT-N_NONEMPTY_STATIC_DEFAULTS,n_nonempty_static_defaults,0,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,n_nonempty_static_defaults,Experimental Setup / Security Analysis / Results / Limitations,verified
AGENTDOJO-DEFAULT-N_DYNAMIC_DEFAULTS,n_dynamic_defaults,0,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,n_dynamic_defaults,Experimental Setup / Security Analysis / Results / Limitations,verified
AGENTDOJO-DEFAULT-N_OMITTED_EXPLICIT_EQUIVALENT_TOOLS,n_omitted_explicit_equivalent_tools,7,experiments/security-analysis-ablation-and-overhead/results/conditional-effect-contract-security-model/agentdojo-effectful-default-audit.json,n_omitted_explicit_equivalent_tools,Experimental Setup / Security Analysis / Results / Limitations,verified
